<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.EMC,1,20160302,174700,26.5150000,26.5150000,26.5000000,26.5000000,1448
US1.EMC,1,20160302,174800,26.5050000,26.5100000,26.5050000,26.5050000,600
US1.EMC,1,20160302,174900,26.5050000,26.5150000,26.5050000,26.5100000,900
US1.EMC,1,20160302,175000,26.5100000,26.5100000,26.5000000,26.5000000,5000
US1.EMC,1,20160302,175100,26.5050000,26.5050000,26.5050000,26.5050000,100
US1.EMC,1,20160302,175200,26.5050000,26.5050000,26.5050000,26.5050000,200
US1.EMC,1,20160302,175300,26.5050000,26.5100000,26.5000000,26.5000000,2307
US1.EMC,1,20160302,175400,26.5000000,26.5000000,26.4700000,26.4800000,10484
US1.EMC,1,20160302,175600,26.4750000,26.4800000,26.4700000,26.4750000,1957
US1.EMC,1,20160302,175700,26.4800000,26.4800000,26.4700000,26.4700000,5004
US1.EMC,1,20160302,175900,26.4700000,26.4700000,26.4600000,26.4700000,3472
US1.EMC,1,20160302,180000,26.4600000,26.4600000,26.4600000,26.4600000,4251
US1.EMC,1,20160302,180100,26.4700000,26.4800000,26.4600000,26.4700000,12703
US1.EMC,1,20160302,180200,26.4700000,26.4700000,26.4700000,26.4700000,249
US1.EMC,1,20160302,180300,26.4700000,26.4700000,26.4700000,26.4700000,200
US1.EMC,1,20160302,180400,26.4600000,26.4600000,26.4600000,26.4600000,1520
US1.EMC,1,20160302,180500,26.4600000,26.4650000,26.4600000,26.4650000,300
US1.EMC,1,20160302,180600,26.4700000,26.4800000,26.4700000,26.4800000,739
US1.EMC,1,20160302,180700,26.4900000,26.5100000,26.4850000,26.5100000,5863
US1.EMC,1,20160302,180800,26.5050000,26.5300000,26.5050000,26.5300000,4634
US1.EMC,1,20160302,180900,26.5250000,26.5400000,26.5250000,26.5400000,2093
US1.EMC,1,20160302,181100,26.5400000,26.5400000,26.4850000,26.4950000,20691
US1.EMC,1,20160302,181200,26.4900000,26.5000000,26.4900000,26.4950000,500
US1.EMC,1,20160302,181300,26.4900000,26.4900000,26.4900000,26.4900000,100
US1.EMC,1,20160302,181400,26.4800000,26.4800000,26.4700000,26.4700000,2247
US1.EMC,1,20160302,181500,26.4650000,26.4700000,26.4650000,26.4700000,1300
US1.EMC,1,20160302,181600,26.4650000,26.4650000,26.4650000,26.4650000,300
US1.EMC,1,20160302,181700,26.4650000,26.4650000,26.4650000,26.4650000,100
US1.EMC,1,20160302,182100,26.4650000,26.4650000,26.4650000,26.4650000,300
US1.EMC,1,20160302,182200,26.4600000,26.4600000,26.4600000,26.4600000,300
US1.EMC,1,20160302,182300,26.4300000,26.4350000,26.4300000,26.4350000,1600
US1.EMC,1,20160302,182400,26.4300000,26.4350000,26.4300000,26.4350000,1100
US1.EMC,1,20160302,182500,26.4350000,26.4350000,26.4350000,26.4350000,100
US1.EMC,1,20160302,182700,26.4350000,26.4350000,26.4150000,26.4200000,3352
US1.EMC,1,20160302,182800,26.4300000,26.4350000,26.4250000,26.4250000,1900
US1.EMC,1,20160302,182900,26.4300000,26.4400000,26.4300000,26.4400000,1600
US1.EMC,1,20160302,183000,26.4500000,26.4550000,26.4500000,26.4500000,700
US1.EMC,1,20160302,183100,26.4300000,26.4300000,26.4250000,26.4300000,2154
US1.EMC,1,20160302,183200,26.4250000,26.4250000,26.4100000,26.4100000,1548
US1.EMC,1,20160302,183300,26.4100000,26.4100000,26.4050000,26.4050000,900
US1.EMC,1,20160302,183400,26.4100000,26.4100000,26.4100000,26.4100000,300
US1.EMC,1,20160302,183500,26.4150000,26.4200000,26.4150000,26.4150000,500
US1.EMC,1,20160302,183600,26.4150000,26.4150000,26.3800000,26.3800000,1367
US1.EMC,1,20160302,183700,26.3700000,26.3700000,26.3700000,26.3700000,100
US1.EMC,1,20160302,183800,26.3600000,26.3700000,26.3600000,26.3600000,1700
US1.EMC,1,20160302,184000,26.3500000,26.3500000,26.3500000,26.3500000,100
US1.EMC,1,20160302,184100,26.3350000,26.3400000,26.3350000,26.3400000,1300
US1.EMC,1,20160302,184200,26.3450000,26.3450000,26.3450000,26.3450000,200
US1.EMC,1,20160302,184400,26.3500000,26.3500000,26.3500000,26.3500000,100
US1.EMC,1,20160302,184500,26.3600000,26.3700000,26.3600000,26.3700000,500
US1.EMC,1,20160302,184600,26.3800000,26.4000000,26.3800000,26.4000000,700
US1.EMC,1,20160302,184800,26.3950000,26.4000000,26.3950000,26.4000000,1500
US1.EMC,1,20160302,184900,26.4050000,26.4050000,26.4050000,26.4050000,200
US1.EMC,1,20160302,185000,26.4000000,26.4000000,26.3800000,26.3850000,2600
US1.EMC,1,20160302,185100,26.3700000,26.3700000,26.3700000,26.3700000,100
US1.EMC,1,20160302,185300,26.3600000,26.3700000,26.3600000,26.3700000,1952
US1.EMC,1,20160302,185500,26.3800000,26.3800000,26.3800000,26.3800000,100
US1.EMC,1,20160302,185600,26.3900000,26.4100000,26.3900000,26.4100000,1000
US1.EMC,1,20160302,185700,26.4000000,26.4000000,26.4000000,26.4000000,300
US1.EMC,1,20160302,185800,26.4050000,26.4150000,26.4050000,26.4100000,500
US1.EMC,1,20160302,190100,26.4000000,26.4000000,26.3900000,26.3900000,200
US1.EMC,1,20160302,190300,26.3800000,26.3800000,26.3800000,26.3800000,4093
US1.EMC,1,20160302,190400,26.3900000,26.3950000,26.3900000,26.3950000,1000
US1.EMC,1,20160302,190500,26.3950000,26.4100000,26.3950000,26.4100000,1800
US1.EMC,1,20160302,190600,26.4050000,26.4100000,26.4050000,26.4100000,900
US1.EMC,1,20160302,190700,26.4050000,26.4050000,26.4050000,26.4050000,100
US1.EMC,1,20160302,190800,26.4000000,26.4000000,26.3950000,26.4000000,18500
US1.EMC,1,20160302,190900,26.3900000,26.3900000,26.3800000,26.3900000,3100
US1.EMC,1,20160302,191100,26.3900000,26.3900000,26.3900000,26.3900000,1400
US1.EMC,1,20160302,191200,26.4000000,26.4000000,26.4000000,26.4000000,700
US1.EMC,1,20160302,191300,26.4000000,26.4050000,26.4000000,26.4050000,1000
US1.EMC,1,20160302,191400,26.4000000,26.4100000,26.4000000,26.4100000,2552
US1.EMC,1,20160302,191500,26.4100000,26.4100000,26.4000000,26.4000000,700
US1.EMC,1,20160302,191600,26.3900000,26.4000000,26.3850000,26.4000000,8059
US1.EMC,1,20160302,191700,26.3900000,26.3900000,26.3700000,26.3900000,4119
US1.EMC,1,20160302,191800,26.3900000,26.3900000,26.3700000,26.3700000,1890
US1.EMC,1,20160302,192100,26.3600000,26.3600000,26.3400000,26.3400000,3797
US1.EMC,1,20160302,192200,26.3300000,26.3400000,26.3300000,26.3400000,3541
US1.EMC,1,20160302,192300,26.3500000,26.3550000,26.3500000,26.3550000,1400
US1.EMC,1,20160302,192700,26.3550000,26.3550000,26.3100000,26.3150000,6601
US1.EMC,1,20160302,192800,26.3100000,26.3100000,26.3050000,26.3050000,300
US1.EMC,1,20160302,192900,26.3100000,26.3150000,26.3100000,26.3100000,1653
US1.EMC,1,20160302,193000,26.3150000,26.3150000,26.3150000,26.3150000,100
US1.EMC,1,20160302,193100,26.3200000,26.3350000,26.3200000,26.3300000,2000
US1.EMC,1,20160302,193200,26.3400000,26.3400000,26.3400000,26.3400000,641
US1.EMC,1,20160302,193400,26.3300000,26.3300000,26.3100000,26.3100000,1469
US1.EMC,1,20160302,193600,26.3000000,26.3000000,26.2900000,26.2950000,3338
US1.EMC,1,20160302,193700,26.2900000,26.2950000,26.2900000,26.2950000,1429
US1.EMC,1,20160302,193900,26.2850000,26.2900000,26.2850000,26.2900000,1400
US1.EMC,1,20160302,194200,26.2900000,26.2900000,26.2900000,26.2900000,1800
US1.EMC,1,20160302,194300,26.2900000,26.2900000,26.2900000,26.2900000,3589
US1.EMC,1,20160302,194400,26.2950000,26.2950000,26.2950000,26.2950000,500
US1.EMC,1,20160302,194600,26.2950000,26.2950000,26.2950000,26.2950000,100
US1.EMC,1,20160302,194700,26.2900000,26.2900000,26.2750000,26.2750000,5793
US1.EMC,1,20160302,194800,26.2800000,26.2800000,26.2800000,26.2800000,600
US1.EMC,1,20160302,194900,26.2900000,26.3100000,26.2850000,26.3100000,12033
US1.EMC,1,20160302,195100,26.3150000,26.3150000,26.3150000,26.3150000,200
US1.EMC,1,20160302,195300,26.3150000,26.3150000,26.3100000,26.3100000,1504
US1.EMC,1,20160302,195400,26.3150000,26.3200000,26.3150000,26.3200000,1700
US1.EMC,1,20160302,195500,26.3200000,26.3200000,26.3100000,26.3100000,995
US1.EMC,1,20160302,195700,26.3100000,26.3100000,26.3050000,26.3050000,762
US1.EMC,1,20160302,195900,26.3000000,26.3000000,26.2800000,26.2800000,6908
US1.EMC,1,20160302,200000,26.2900000,26.2900000,26.2900000,26.2900000,1100
US1.EMC,1,20160302,200500,26.2800000,26.2800000,26.2800000,26.2800000,600
US1.EMC,1,20160302,200700,26.2700000,26.2700000,26.2650000,26.2650000,1500
US1.EMC,1,20160302,200800,26.2650000,26.2700000,26.2650000,26.2700000,2300
US1.EMC,1,20160302,200900,26.2700000,26.2800000,26.2700000,26.2800000,2700
US1.EMC,1,20160302,201000,26.2800000,26.2800000,26.2800000,26.2800000,2600
US1.EMC,1,20160302,201200,26.2850000,26.2900000,26.2850000,26.2850000,1200
US1.EMC,1,20160302,201300,26.2900000,26.2950000,26.2850000,26.2950000,1250
US1.EMC,1,20160302,201400,26.3000000,26.3000000,26.3000000,26.3000000,900
US1.EMC,1,20160302,201500,26.3050000,26.3050000,26.3050000,26.3050000,100
US1.EMC,1,20160302,201600,26.3100000,26.3200000,26.3100000,26.3200000,1000
US1.EMC,1,20160302,201700,26.3200000,26.3200000,26.3150000,26.3150000,1224
US1.EMC,1,20160302,201900,26.3200000,26.3400000,26.3200000,26.3400000,4428
US1.EMC,1,20160302,202000,26.3450000,26.3450000,26.3450000,26.3450000,100
US1.EMC,1,20160302,202100,26.3450000,26.3450000,26.3450000,26.3450000,200
US1.EMC,1,20160302,202200,26.3500000,26.3500000,26.3500000,26.3500000,1300
US1.EMC,1,20160302,202400,26.3450000,26.3500000,26.3450000,26.3450000,4041
US1.EMC,1,20160302,202500,26.3400000,26.3400000,26.3400000,26.3400000,204
US1.EMC,1,20160302,202600,26.3350000,26.3400000,26.3350000,26.3350000,900
US1.EMC,1,20160302,202700,26.3400000,26.3400000,26.3400000,26.3400000,764
US1.EMC,1,20160302,202800,26.3400000,26.3400000,26.3400000,26.3400000,400
US1.EMC,1,20160302,203100,26.3400000,26.3400000,26.3250000,26.3250000,950
US1.EMC,1,20160302,203200,26.3300000,26.3300000,26.3300000,26.3300000,193
US1.EMC,1,20160302,203400,26.3300000,26.3350000,26.3300000,26.3350000,1850
US1.EMC,1,20160302,203500,26.3350000,26.3400000,26.3350000,26.3400000,1900
US1.EMC,1,20160302,203600,26.3450000,26.3450000,26.3450000,26.3450000,200
US1.EMC,1,20160302,203700,26.3450000,26.3450000,26.3450000,26.3450000,200
US1.EMC,1,20160302,203800,26.3450000,26.3600000,26.3450000,26.3600000,900
US1.EMC,1,20160302,203900,26.3550000,26.3600000,26.3550000,26.3550000,2000
US1.EMC,1,20160302,204100,26.3500000,26.3550000,26.3500000,26.3500000,1000
US1.EMC,1,20160302,204200,26.3450000,26.3500000,26.3450000,26.3450000,1700
US1.EMC,1,20160302,204300,26.3400000,26.3400000,26.3400000,26.3400000,600
US1.EMC,1,20160302,204500,26.3400000,26.3400000,26.3400000,26.3400000,1500
US1.EMC,1,20160302,204900,26.3400000,26.3400000,26.3300000,26.3300000,3547
US1.EMC,1,20160302,205000,26.3200000,26.3200000,26.3200000,26.3200000,400
US1.EMC,1,20160302,205200,26.3150000,26.3200000,26.3150000,26.3150000,3600
US1.EMC,1,20160302,205500,26.3100000,26.3100000,26.3100000,26.3100000,5516
US1.EMC,1,20160302,205600,26.3100000,26.3100000,26.3100000,26.3100000,644
US1.EMC,1,20160302,205900,26.3000000,26.3000000,26.3000000,26.3000000,500
US1.EMC,1,20160302,210000,26.3000000,26.3000000,26.3000000,26.3000000,1000
US1.EMC,1,20160302,210100,26.3000000,26.3000000,26.2900000,26.2900000,600
US1.EMC,1,20160302,210200,26.2900000,26.2900000,26.2900000,26.2900000,1248
US1.EMC,1,20160302,210300,26.2850000,26.2850000,26.2850000,26.2850000,400
US1.EMC,1,20160302,210400,26.2800000,26.2800000,26.2700000,26.2800000,10527
US1.EMC,1,20160302,210600,26.2800000,26.2800000,26.2800000,26.2800000,100
US1.EMC,1,20160302,210800,26.2800000,26.2800000,26.2650000,26.2700000,10037
US1.EMC,1,20160302,210900,26.2700000,26.2700000,26.2700000,26.2700000,200
US1.EMC,1,20160302,211000,26.2650000,26.2650000,26.2650000,26.2650000,100
US1.EMC,1,20160302,211500,26.2600000,26.2600000,26.2600000,26.2600000,4234
US1.EMC,1,20160302,211600,26.2500000,26.2500000,26.2450000,26.2500000,3200
US1.EMC,1,20160302,211700,26.2550000,26.2550000,26.2550000,26.2550000,100
US1.EMC,1,20160302,211900,26.2550000,26.2600000,26.2550000,26.2550000,10962
US1.EMC,1,20160302,212400,26.2500000,26.2500000,26.2450000,26.2450000,664
US1.EMC,1,20160302,212500,26.2450000,26.2800000,26.2450000,26.2800000,11344
US1.EMC,1,20160302,212600,26.2800000,26.2900000,26.2800000,26.2900000,300
US1.EMC,1,20160302,212700,26.2900000,26.2900000,26.2900000,26.2900000,433
US1.EMC,1,20160302,212800,26.3000000,26.3000000,26.3000000,26.3000000,1100
US1.EMC,1,20160302,213100,26.2900000,26.2900000,26.2700000,26.2900000,10175
US1.EMC,1,20160302,213200,26.2800000,26.2800000,26.2800000,26.2800000,2549
US1.EMC,1,20160302,213300,26.2800000,26.2800000,26.2750000,26.2750000,300
US1.EMC,1,20160302,213400,26.2700000,26.2700000,26.2600000,26.2600000,6821
US1.EMC,1,20160302,213500,26.2700000,26.2750000,26.2700000,26.2750000,900
US1.EMC,1,20160302,213700,26.2750000,26.2750000,26.2750000,26.2750000,600
US1.EMC,1,20160302,213800,26.2700000,26.2700000,26.2650000,26.2650000,1700
US1.EMC,1,20160302,213900,26.2600000,26.2650000,26.2600000,26.2650000,902
US1.EMC,1,20160302,214000,26.2650000,26.2650000,26.2650000,26.2650000,100
US1.EMC,1,20160302,214100,26.2650000,26.2650000,26.2650000,26.2650000,300
US1.EMC,1,20160302,214200,26.2700000,26.2750000,26.2700000,26.2750000,950
US1.EMC,1,20160302,214300,26.2750000,26.2750000,26.2750000,26.2750000,100
US1.EMC,1,20160302,214400,26.2750000,26.2750000,26.2750000,26.2750000,200
US1.EMC,1,20160302,214500,26.2750000,26.2750000,26.2750000,26.2750000,100
US1.EMC,1,20160302,214900,26.2750000,26.2750000,26.2750000,26.2750000,100
US1.EMC,1,20160302,215300,26.2750000,26.2750000,26.2750000,26.2750000,100
US1.EMC,1,20160302,215600,26.2700000,26.2700000,26.2700000,26.2700000,703
US1.EMC,1,20160302,215700,26.2600000,26.2600000,26.2600000,26.2600000,500
US1.EMC,1,20160302,215800,26.2600000,26.2600000,26.2600000,26.2600000,2261
US1.EMC,1,20160302,220500,26.2600000,26.2700000,26.2600000,26.2700000,30707
US1.EMC,1,20160302,220600,26.2700000,26.2750000,26.2700000,26.2700000,1832
US1.EMC,1,20160302,220700,26.2600000,26.2600000,26.2450000,26.2450000,5965
US1.EMC,1,20160302,220800,26.2400000,26.2400000,26.2200000,26.2200000,5100
US1.EMC,1,20160302,220900,26.2100000,26.2100000,26.2100000,26.2100000,2500
US1.EMC,1,20160302,221000,26.2150000,26.2300000,26.2150000,26.2300000,700
US1.EMC,1,20160302,221200,26.2400000,26.2400000,26.2400000,26.2400000,1770
US1.EMC,1,20160302,221400,26.2500000,26.2500000,26.2500000,26.2500000,6600
US1.EMC,1,20160302,221500,26.2500000,26.2500000,26.2500000,26.2500000,600
US1.EMC,1,20160302,221700,26.2450000,26.2450000,26.2450000,26.2450000,100
US1.EMC,1,20160302,221900,26.2400000,26.2400000,26.2400000,26.2400000,361
US1.EMC,1,20160302,222200,26.2350000,26.2350000,26.2350000,26.2350000,100
US1.EMC,1,20160302,222400,26.2400000,26.2400000,26.2400000,26.2400000,2200
US1.EMC,1,20160302,222900,26.2500000,26.2500000,26.2500000,26.2500000,5752
US1.EMC,1,20160302,223000,26.2450000,26.2450000,26.2450000,26.2450000,100
US1.EMC,1,20160302,223400,26.2500000,26.2500000,26.2500000,26.2500000,300
US1.EMC,1,20160302,223500,26.2450000,26.2450000,26.2450000,26.2450000,200
US1.EMC,1,20160302,223700,26.2450000,26.2450000,26.2450000,26.2450000,200
US1.EMC,1,20160302,223900,26.2500000,26.2550000,26.2500000,26.2500000,10162
US1.EMC,1,20160302,224000,26.2600000,26.2700000,26.2600000,26.2700000,1344
US1.EMC,1,20160302,224400,26.2750000,26.2750000,26.2750000,26.2750000,100
US1.EMC,1,20160302,224500,26.2750000,26.2750000,26.2700000,26.2700000,1480
US1.EMC,1,20160302,224600,26.2700000,26.2700000,26.2700000,26.2700000,5772
US1.EMC,1,20160302,224800,26.2600000,26.2600000,26.2500000,26.2500000,1900
US1.EMC,1,20160302,224900,26.2500000,26.2500000,26.2450000,26.2500000,6494
US1.EMC,1,20160302,225000,26.2550000,26.2550000,26.2550000,26.2550000,100
US1.EMC,1,20160302,225100,26.2500000,26.2500000,26.2500000,26.2500000,600
US1.EMC,1,20160302,225200,26.2500000,26.2500000,26.2500000,26.2500000,3392
US1.EMC,1,20160302,225300,26.2600000,26.2600000,26.2600000,26.2600000,2285
US1.EMC,1,20160302,225500,26.2500000,26.2500000,26.2500000,26.2500000,2700
US1.EMC,1,20160302,225900,26.2550000,26.2550000,26.2550000,26.2550000,100
US1.EMC,1,20160302,230000,26.2550000,26.2550000,26.2550000,26.2550000,500
US1.EMC,1,20160302,230100,26.2550000,26.2550000,26.2550000,26.2550000,1100
US1.EMC,1,20160302,230300,26.2500000,26.2550000,26.2500000,26.2550000,1487
US1.EMC,1,20160302,230400,26.2550000,26.2550000,26.2550000,26.2550000,100
US1.EMC,1,20160302,230700,26.2550000,26.2550000,26.2550000,26.2550000,200
US1.EMC,1,20160302,230900,26.2550000,26.2600000,26.2550000,26.2600000,700
US1.EMC,1,20160302,231000,26.2550000,26.2550000,26.2550000,26.2550000,300
US1.EMC,1,20160302,231100,26.2550000,26.2550000,26.2550000,26.2550000,100
US1.EMC,1,20160302,231200,26.2550000,26.2550000,26.2550000,26.2550000,1400
US1.EMC,1,20160302,231300,26.2550000,26.2550000,26.2550000,26.2550000,300
US1.EMC,1,20160302,231400,26.2550000,26.2600000,26.2550000,26.2600000,5424
US1.EMC,1,20160302,231600,26.2700000,26.2700000,26.2700000,26.2700000,800
US1.EMC,1,20160302,231700,26.2750000,26.2750000,26.2700000,26.2750000,501
US1.EMC,1,20160302,231800,26.2800000,26.2800000,26.2800000,26.2800000,700
US1.EMC,1,20160302,232300,26.2900000,26.3000000,26.2900000,26.3000000,3891
US1.EMC,1,20160302,232500,26.3000000,26.3000000,26.3000000,26.3000000,400
US1.EMC,1,20160302,232600,26.3000000,26.3000000,26.3000000,26.3000000,500
US1.EMC,1,20160302,232700,26.3000000,26.3000000,26.2950000,26.2950000,1200
US1.EMC,1,20160302,232800,26.2950000,26.2950000,26.2900000,26.2900000,850
US1.EMC,1,20160302,233000,26.2900000,26.2900000,26.2900000,26.2900000,900
US1.EMC,1,20160302,233100,26.2800000,26.2800000,26.2500000,26.2500000,2095
US1.EMC,1,20160302,233200,26.2600000,26.2700000,26.2600000,26.2700000,1344
US1.EMC,1,20160302,233300,26.2800000,26.2800000,26.2800000,26.2800000,700
US1.EMC,1,20160302,233600,26.2850000,26.2850000,26.2850000,26.2850000,300
US1.EMC,1,20160302,233800,26.2800000,26.2800000,26.2650000,26.2650000,7000
US1.EMC,1,20160302,233900,26.2600000,26.2600000,26.2600000,26.2600000,700
US1.EMC,1,20160302,234000,26.2600000,26.2600000,26.2600000,26.2600000,1922
US1.EMC,1,20160302,234100,26.2700000,26.2700000,26.2700000,26.2700000,800
US1.EMC,1,20160302,234200,26.2700000,26.2700000,26.2700000,26.2700000,415
US1.EMC,1,20160302,234500,26.2750000,26.2750000,26.2750000,26.2750000,500
US1.EMC,1,20160302,234600,26.2700000,26.2700000,26.2700000,26.2700000,10850
US1.EMC,1,20160302,234700,26.2600000,26.2650000,26.2600000,26.2650000,460
US1.EMC,1,20160302,234800,26.2650000,26.2650000,26.2650000,26.2650000,200
US1.EMC,1,20160302,234900,26.2650000,26.2650000,26.2650000,26.2650000,400
US1.EMC,1,20160302,235100,26.2650000,26.2650000,26.2600000,26.2600000,2000
US1.EMC,1,20160302,235200,26.2600000,26.2700000,26.2600000,26.2700000,7188
US1.EMC,1,20160302,235300,26.2700000,26.2700000,26.2700000,26.2700000,3560
US1.EMC,1,20160302,235400,26.2600000,26.2600000,26.2600000,26.2600000,800
US1.EMC,1,20160302,235500,26.2550000,26.2550000,26.2550000,26.2550000,200
US1.EMC,1,20160302,235600,26.2550000,26.2550000,26.2550000,26.2550000,300
US1.EMC,1,20160302,235700,26.2550000,26.2550000,26.2550000,26.2550000,100
US1.EMC,1,20160302,235900,26.2550000,26.2550000,26.2550000,26.2550000,2393
US1.EMC,1,20160303,000000,26.2550000,26.2750000,26.2550000,26.2750000,900
US1.EMC,1,20160303,173100,26.3000000,26.3300000,26.3000000,26.3300000,200
US1.EMC,1,20160303,173200,26.3350000,26.3350000,26.3000000,26.3000000,900
US1.EMC,1,20160303,173300,26.2900000,26.2900000,26.2800000,26.2800000,500
US1.EMC,1,20160303,173400,26.2900000,26.2900000,26.2900000,26.2900000,2500
US1.EMC,1,20160303,173500,26.3000000,26.3000000,26.2950000,26.2950000,200
US1.EMC,1,20160303,173600,26.3000000,26.3000000,26.3000000,26.3000000,2600
US1.EMC,1,20160303,173700,26.3000000,26.3000000,26.3000000,26.3000000,1400
US1.EMC,1,20160303,173800,26.3000000,26.3100000,26.3000000,26.3100000,2600
US1.EMC,1,20160303,173900,26.3100000,26.3100000,26.3000000,26.3000000,1000
US1.EMC,1,20160303,174000,26.3000000,26.3100000,26.3000000,26.3100000,1291
US1.EMC,1,20160303,174100,26.3100000,26.3100000,26.3000000,26.3100000,2400
US1.EMC,1,20160303,174200,26.3100000,26.3100000,26.3100000,26.3100000,300
US1.EMC,1,20160303,174300,26.3100000,26.3200000,26.3100000,26.3100000,1987
US1.EMC,1,20160303,174400,26.3300000,26.3300000,26.3300000,26.3300000,2100
US1.EMC,1,20160303,174600,26.3200000,26.3200000,26.2800000,26.3000000,8164
US1.EMC,1,20160303,174700,26.2950000,26.2950000,26.2900000,26.2900000,1740
US1.EMC,1,20160303,174800,26.2900000,26.3000000,26.2900000,26.2900000,2017
US1.EMC,1,20160303,174900,26.2900000,26.2900000,26.2850000,26.2900000,1700
US1.EMC,1,20160303,175000,26.3000000,26.3000000,26.2800000,26.2900000,3100
US1.EMC,1,20160303,175100,26.3000000,26.3050000,26.2800000,26.2900000,7567
US1.EMC,1,20160303,175200,26.2800000,26.2800000,26.2700000,26.2700000,473
US1.EMC,1,20160303,175300,26.2750000,26.2900000,26.2750000,26.2900000,2419
US1.EMC,1,20160303,175400,26.3000000,26.3000000,26.3000000,26.3000000,600
US1.EMC,1,20160303,175500,26.3000000,26.3000000,26.3000000,26.3000000,510
US1.EMC,1,20160303,175600,26.3000000,26.3000000,26.3000000,26.3000000,500
US1.EMC,1,20160303,175900,26.2900000,26.2900000,26.2800000,26.2800000,550
US1.EMC,1,20160303,180000,26.2800000,26.2800000,26.2800000,26.2800000,200
US1.EMC,1,20160303,180100,26.2800000,26.2900000,26.2800000,26.2900000,600
US1.EMC,1,20160303,180200,26.2800000,26.2800000,26.2800000,26.2800000,400
US1.EMC,1,20160303,180300,26.2800000,26.2800000,26.2700000,26.2700000,1846
US1.EMC,1,20160303,180400,26.2650000,26.2750000,26.2650000,26.2750000,900
US1.EMC,1,20160303,180500,26.2800000,26.2800000,26.2800000,26.2800000,200
US1.EMC,1,20160303,180800,26.3000000,26.3000000,26.3000000,26.3000000,100
US1.EMC,1,20160303,180900,26.2900000,26.2950000,26.2800000,26.2800000,950
US1.EMC,1,20160303,181100,26.2800000,26.2800000,26.2700000,26.2700000,2350
US1.EMC,1,20160303,181200,26.2600000,26.2600000,26.2600000,26.2600000,600
US1.EMC,1,20160303,181300,26.2500000,26.2500000,26.2500000,26.2500000,1000
US1.EMC,1,20160303,181400,26.2450000,26.2450000,26.2450000,26.2450000,100
US1.EMC,1,20160303,181700,26.2500000,26.2500000,26.2500000,26.2500000,600
US1.EMC,1,20160303,181800,26.2600000,26.2600000,26.2600000,26.2600000,300
US1.EMC,1,20160303,181900,26.2600000,26.2600000,26.2600000,26.2600000,100
US1.EMC,1,20160303,182100,26.2500000,26.2550000,26.2400000,26.2500000,13908
US1.EMC,1,20160303,182500,26.2550000,26.2550000,26.2550000,26.2550000,100
US1.EMC,1,20160303,182600,26.2500000,26.2500000,26.2500000,26.2500000,932
US1.EMC,1,20160303,182700,26.2300000,26.2300000,26.2300000,26.2300000,900
US1.EMC,1,20160303,182800,26.2400000,26.2400000,26.2400000,26.2400000,550
US1.EMC,1,20160303,182900,26.2500000,26.2500000,26.2500000,26.2500000,500
US1.EMC,1,20160303,183200,26.2600000,26.2600000,26.2600000,26.2600000,1100
US1.EMC,1,20160303,183400,26.2600000,26.2600000,26.2600000,26.2600000,400
US1.EMC,1,20160303,183800,26.2500000,26.2500000,26.2400000,26.2400000,3360
US1.EMC,1,20160303,184000,26.2450000,26.2550000,26.2450000,26.2550000,10375
US1.EMC,1,20160303,184100,26.2500000,26.2500000,26.2500000,26.2500000,2360
US1.EMC,1,20160303,184300,26.2500000,26.2500000,26.2500000,26.2500000,600
US1.EMC,1,20160303,184500,26.2400000,26.2400000,26.2400000,26.2400000,100
US1.EMC,1,20160303,185200,26.2400000,26.2400000,26.2400000,26.2400000,100
US1.EMC,1,20160303,185400,26.2400000,26.2400000,26.2300000,26.2300000,1500
US1.EMC,1,20160303,185600,26.2400000,26.2500000,26.2400000,26.2500000,1365
US1.EMC,1,20160303,185700,26.2500000,26.2500000,26.2500000,26.2500000,7700
US1.EMC,1,20160303,185900,26.2500000,26.2500000,26.2500000,26.2500000,190
US1.EMC,1,20160303,190000,26.2400000,26.2400000,26.2300000,26.2350000,2900
US1.EMC,1,20160303,190400,26.2300000,26.2300000,26.2300000,26.2300000,549
US1.EMC,1,20160303,190500,26.2300000,26.2300000,26.2300000,26.2300000,986
US1.EMC,1,20160303,190600,26.2400000,26.2400000,26.2400000,26.2400000,3000
US1.EMC,1,20160303,190700,26.2500000,26.2500000,26.2500000,26.2500000,300
US1.EMC,1,20160303,190800,26.2500000,26.2500000,26.2500000,26.2500000,200
US1.EMC,1,20160303,190900,26.2600000,26.2650000,26.2600000,26.2650000,400
US1.EMC,1,20160303,191000,26.2700000,26.2800000,26.2700000,26.2750000,11970
US1.EMC,1,20160303,191100,26.2700000,26.2700000,26.2600000,26.2600000,400
US1.EMC,1,20160303,191200,26.2550000,26.2550000,26.2550000,26.2550000,560
US1.EMC,1,20160303,191300,26.2500000,26.2500000,26.2400000,26.2400000,500
US1.EMC,1,20160303,191600,26.2300000,26.2300000,26.2300000,26.2300000,2100
US1.EMC,1,20160303,191700,26.2350000,26.2400000,26.2350000,26.2400000,1400
US1.EMC,1,20160303,191800,26.2350000,26.2400000,26.2350000,26.2400000,2450
US1.EMC,1,20160303,192200,26.2400000,26.2400000,26.2200000,26.2200000,1223
US1.EMC,1,20160303,192300,26.2200000,26.2200000,26.2200000,26.2200000,100
US1.EMC,1,20160303,192400,26.2100000,26.2100000,26.2100000,26.2100000,316
