<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.GS,1,20170127,175300,237.6600000,237.8500000,237.6600000,237.8500000,200
US1.GS,1,20170127,175400,237.8200000,237.8200000,237.8200000,237.8200000,100
US1.GS,1,20170127,175500,237.9500000,237.9500000,237.9500000,237.9500000,200
US1.GS,1,20170127,175600,237.7800000,237.7800000,237.6600000,237.6600000,1714
US1.GS,1,20170127,175700,237.5900000,237.5900000,237.4700000,237.5700000,400
US1.GS,1,20170127,175800,237.5000000,237.5000000,237.3800000,237.3900000,300
US1.GS,1,20170127,175900,237.3300000,237.3300000,237.3300000,237.3300000,100
US1.GS,1,20170127,180000,237.5600000,237.5600000,237.2700000,237.2700000,800
US1.GS,1,20170127,180100,237.3500000,237.3800000,237.3500000,237.3800000,300
US1.GS,1,20170127,180200,237.5200000,237.5200000,237.5200000,237.5200000,100
US1.GS,1,20170127,180300,237.5000000,237.6200000,237.4600000,237.6200000,400
US1.GS,1,20170127,180400,237.7100000,237.7100000,237.4800000,237.4800000,500
US1.GS,1,20170127,180500,237.3600000,237.3600000,237.3600000,237.3600000,100
US1.GS,1,20170127,180600,237.4700000,237.8100000,237.4700000,237.8100000,1401
US1.GS,1,20170127,180700,237.8100000,237.8400000,237.8100000,237.8300000,1600
US1.GS,1,20170127,180800,237.8300000,237.8300000,237.8300000,237.8300000,100
US1.GS,1,20170127,180900,237.8600000,237.8600000,237.8600000,237.8600000,100
US1.GS,1,20170127,181000,237.6800000,237.7300000,237.6200000,237.6200000,911
US1.GS,1,20170127,181100,237.5800000,237.5800000,237.4300000,237.4300000,1923
US1.GS,1,20170127,181200,237.4500000,237.5000000,237.4500000,237.4800000,500
US1.GS,1,20170127,181300,237.4900000,237.4900000,237.4900000,237.4900000,100
US1.GS,1,20170127,181400,237.3700000,237.3700000,237.3700000,237.3700000,251
US1.GS,1,20170127,181500,237.4100000,237.4100000,237.3600000,237.3600000,300
US1.GS,1,20170127,181600,237.2400000,237.2400000,237.1800000,237.1800000,250
US1.GS,1,20170127,181700,237.1000000,237.1100000,237.0000000,237.0000000,1300
US1.GS,1,20170127,181800,237.1300000,237.1300000,237.1300000,237.1300000,100
US1.GS,1,20170127,181900,237.2600000,237.2600000,237.0900000,237.1450000,500
US1.GS,1,20170127,182000,237.1900000,237.2000000,237.0550000,237.0550000,500
US1.GS,1,20170127,182100,237.1250000,237.1250000,237.1000000,237.1000000,200
US1.GS,1,20170127,182200,237.1150000,237.2700000,237.1150000,237.2100000,400
US1.GS,1,20170127,182300,237.2000000,237.2000000,237.0400000,237.0400000,600
US1.GS,1,20170127,182400,237.0300000,237.0300000,236.9600000,236.9600000,900
US1.GS,1,20170127,182500,237.0300000,237.0300000,236.9900000,237.0150000,905
US1.GS,1,20170127,182600,236.8500000,236.8500000,236.8500000,236.8500000,100
US1.GS,1,20170127,182700,236.9900000,236.9900000,236.9900000,236.9900000,100
US1.GS,1,20170127,182800,236.9900000,236.9900000,236.9000000,236.9000000,700
US1.GS,1,20170127,182900,236.9400000,237.0000000,236.8700000,237.0000000,405
US1.GS,1,20170127,183000,236.8500000,236.8500000,236.8500000,236.8500000,100
US1.GS,1,20170127,183100,236.9200000,236.9200000,236.9200000,236.9200000,100
US1.GS,1,20170127,183200,236.9400000,237.0000000,236.8900000,237.0000000,400
US1.GS,1,20170127,183300,237.1200000,237.1200000,237.0900000,237.0900000,300
US1.GS,1,20170127,183400,237.0500000,237.0900000,237.0500000,237.0900000,400
US1.GS,1,20170127,183500,236.9200000,236.9200000,236.9200000,236.9200000,100
US1.GS,1,20170127,183600,237.0000000,237.0000000,237.0000000,237.0000000,500
US1.GS,1,20170127,183700,236.9900000,236.9900000,236.9900000,236.9900000,100
US1.GS,1,20170127,183800,237.1100000,237.1100000,237.0200000,237.0200000,200
US1.GS,1,20170127,183900,237.2300000,237.4500000,237.2300000,237.4100000,937
US1.GS,1,20170127,184100,237.2600000,237.2600000,237.2600000,237.2600000,117
US1.GS,1,20170127,184200,237.1800000,237.1800000,237.0300000,237.0300000,500
US1.GS,1,20170127,184300,237.0300000,237.2000000,237.0300000,237.2000000,775
US1.GS,1,20170127,184600,237.1500000,237.1500000,237.1300000,237.1300000,200
US1.GS,1,20170127,184700,237.1200000,237.1200000,237.1200000,237.1200000,100
US1.GS,1,20170127,184800,237.1500000,237.1900000,237.1500000,237.1900000,200
US1.GS,1,20170127,184900,237.1900000,237.1900000,237.1500000,237.1500000,495
US1.GS,1,20170127,185000,237.2100000,237.2700000,237.1700000,237.2700000,300
US1.GS,1,20170127,185100,237.3500000,237.4100000,237.3500000,237.4100000,400
US1.GS,1,20170127,185200,237.5100000,237.5700000,237.5100000,237.5700000,300
US1.GS,1,20170127,185300,237.5300000,237.5900000,237.5300000,237.5900000,440
US1.GS,1,20170127,185400,237.7100000,237.7100000,237.5300000,237.5300000,500
US1.GS,1,20170127,185500,237.6300000,237.6300000,237.6300000,237.6300000,100
US1.GS,1,20170127,185600,237.7000000,237.7200000,237.7000000,237.7100000,300
US1.GS,1,20170127,185700,237.6700000,237.6700000,237.4500000,237.4500000,700
US1.GS,1,20170127,185800,237.3300000,237.4000000,237.3300000,237.3800000,300
US1.GS,1,20170127,185900,237.3500000,237.3500000,237.3400000,237.3400000,400
US1.GS,1,20170127,190000,237.4500000,237.4500000,237.4400000,237.4400000,200
US1.GS,1,20170127,190100,237.3550000,237.4200000,237.3550000,237.4200000,200
US1.GS,1,20170127,190200,237.4100000,237.4100000,237.3200000,237.3200000,200
US1.GS,1,20170127,190300,237.3900000,237.3900000,237.3700000,237.3700000,500
US1.GS,1,20170127,190400,237.3600000,237.3600000,237.3500000,237.3500000,200
US1.GS,1,20170127,190500,237.3000000,237.3000000,237.2400000,237.2800000,600
US1.GS,1,20170127,190600,237.3100000,237.3100000,237.2800000,237.2800000,200
US1.GS,1,20170127,190700,237.3050000,237.3100000,237.1500000,237.1900000,900
US1.GS,1,20170127,190800,237.2400000,237.2400000,237.2400000,237.2400000,100
US1.GS,1,20170127,190900,237.1700000,237.2400000,237.1600000,237.2300000,500
US1.GS,1,20170127,191000,237.1900000,237.2200000,237.1700000,237.1700000,300
US1.GS,1,20170127,191100,237.2300000,237.2300000,237.2100000,237.2100000,300
US1.GS,1,20170127,191200,237.1600000,237.2700000,237.1600000,237.2700000,300
US1.GS,1,20170127,191300,237.3000000,237.3000000,237.2400000,237.2600000,600
US1.GS,1,20170127,191400,237.2900000,237.3000000,237.2400000,237.2400000,800
US1.GS,1,20170127,191500,237.2700000,237.2700000,237.2300000,237.2600000,567
US1.GS,1,20170127,191600,237.2800000,237.2800000,237.2800000,237.2800000,100
US1.GS,1,20170127,191700,237.1800000,237.2000000,237.1800000,237.2000000,706
US1.GS,1,20170127,191800,237.1600000,237.1600000,237.1600000,237.1600000,609
US1.GS,1,20170127,192000,237.1300000,237.1300000,237.1300000,237.1300000,100
US1.GS,1,20170127,192100,237.1800000,237.1800000,237.0900000,237.0900000,300
US1.GS,1,20170127,192300,237.1100000,237.1300000,237.1100000,237.1300000,400
US1.GS,1,20170127,192400,237.0900000,237.1500000,237.0900000,237.1500000,300
US1.GS,1,20170127,192500,237.1200000,237.1700000,237.0800000,237.0800000,500
US1.GS,1,20170127,192600,237.1900000,237.2000000,237.1900000,237.2000000,200
US1.GS,1,20170127,192700,237.1400000,237.1400000,237.1100000,237.1100000,200
US1.GS,1,20170127,192800,237.1800000,237.1900000,237.1600000,237.1800000,700
US1.GS,1,20170127,192900,237.1800000,237.1800000,237.1800000,237.1800000,300
US1.GS,1,20170127,193000,237.1700000,237.1700000,237.1700000,237.1700000,400
US1.GS,1,20170127,193100,237.0900000,237.0900000,237.0300000,237.0300000,405
US1.GS,1,20170127,193300,237.0500000,237.1200000,237.0500000,237.1200000,200
US1.GS,1,20170127,193400,237.1100000,237.1200000,237.1100000,237.1200000,200
US1.GS,1,20170127,193600,237.0800000,237.0800000,237.0800000,237.0800000,200
US1.GS,1,20170127,193800,237.1400000,237.1500000,237.0800000,237.1500000,600
US1.GS,1,20170127,193900,237.1100000,237.1100000,237.1100000,237.1100000,300
US1.GS,1,20170127,194000,237.1100000,237.1600000,237.1100000,237.1300000,1200
US1.GS,1,20170127,194100,237.1500000,237.1700000,237.1200000,237.1500000,600
US1.GS,1,20170127,194200,237.1100000,237.1100000,237.0900000,237.1000000,600
US1.GS,1,20170127,194300,237.0400000,237.0400000,237.0200000,237.0200000,200
US1.GS,1,20170127,194400,237.0500000,237.0500000,237.0500000,237.0500000,200
US1.GS,1,20170127,194600,237.1100000,237.1100000,237.1000000,237.1000000,300
US1.GS,1,20170127,194800,236.9800000,236.9800000,236.9700000,236.9700000,405
US1.GS,1,20170127,194900,237.0200000,237.0200000,237.0200000,237.0200000,100
US1.GS,1,20170127,195000,237.0000000,237.0000000,236.9600000,236.9600000,300
US1.GS,1,20170127,195100,237.0500000,237.0600000,237.0500000,237.0600000,400
US1.GS,1,20170127,195200,236.9800000,237.0200000,236.9700000,237.0200000,300
US1.GS,1,20170127,195300,237.0200000,237.0200000,236.9500000,236.9600000,400
US1.GS,1,20170127,195400,236.9200000,236.9200000,236.9000000,236.9000000,200
US1.GS,1,20170127,195600,236.9300000,236.9500000,236.9300000,236.9500000,300
US1.GS,1,20170127,195700,236.9400000,237.1000000,236.9400000,237.0600000,971
US1.GS,1,20170127,195800,237.0600000,237.0600000,236.9900000,236.9900000,300
US1.GS,1,20170127,195900,237.0200000,237.0400000,237.0200000,237.0400000,200
US1.GS,1,20170127,200000,237.0300000,237.0700000,237.0300000,237.0350000,1200
US1.GS,1,20170127,200100,237.0000000,237.0200000,236.9900000,237.0100000,1500
US1.GS,1,20170127,200200,237.0000000,237.0000000,236.9700000,236.9700000,500
US1.GS,1,20170127,200300,236.9800000,237.0400000,236.9700000,237.0300000,3000
US1.GS,1,20170127,200400,237.0300000,237.0500000,237.0300000,237.0500000,200
US1.GS,1,20170127,200500,237.0200000,237.0200000,237.0200000,237.0200000,200
US1.GS,1,20170127,200600,237.0300000,237.0300000,236.9300000,236.9300000,500
US1.GS,1,20170127,200700,237.0200000,237.0200000,237.0200000,237.0200000,100
US1.GS,1,20170127,200800,236.9500000,236.9500000,236.9500000,236.9500000,275
US1.GS,1,20170127,201000,237.0100000,237.1000000,237.0100000,237.1000000,350
US1.GS,1,20170127,201100,237.1100000,237.1200000,237.1100000,237.1200000,200
US1.GS,1,20170127,201300,237.0800000,237.1000000,237.0500000,237.0500000,800
US1.GS,1,20170127,201400,237.0700000,237.0700000,237.0600000,237.0600000,262
US1.GS,1,20170127,201600,236.9500000,236.9500000,236.9500000,236.9500000,300
US1.GS,1,20170127,201700,236.9200000,236.9200000,236.9200000,236.9200000,150
US1.GS,1,20170127,201800,236.9000000,236.9000000,236.8500000,236.8900000,600
US1.GS,1,20170127,201900,236.8300000,236.8300000,236.7900000,236.7900000,975
US1.GS,1,20170127,202100,236.7300000,236.7400000,236.6400000,236.6400000,400
US1.GS,1,20170127,202200,236.6200000,236.6400000,236.3900000,236.3900000,2250
US1.GS,1,20170127,202300,236.4600000,236.4600000,236.4500000,236.4500000,300
US1.GS,1,20170127,202400,236.5400000,236.6300000,236.5400000,236.6300000,200
US1.GS,1,20170127,202500,236.6200000,236.6300000,236.6200000,236.6300000,418
US1.GS,1,20170127,202700,236.6100000,236.6800000,236.6100000,236.6800000,300
US1.GS,1,20170127,202900,236.6400000,236.6400000,236.6400000,236.6400000,200
US1.GS,1,20170127,203000,236.6100000,236.6100000,236.6000000,236.6000000,200
US1.GS,1,20170127,203100,236.6200000,236.6300000,236.6200000,236.6300000,300
US1.GS,1,20170127,203200,236.6700000,236.6700000,236.6700000,236.6700000,200
US1.GS,1,20170127,203300,236.6800000,236.6900000,236.6800000,236.6900000,400
US1.GS,1,20170127,203500,236.6500000,236.6500000,236.6200000,236.6200000,400
US1.GS,1,20170127,204000,236.5400000,236.5400000,236.5400000,236.5400000,200
US1.GS,1,20170127,204100,236.5100000,236.5100000,236.5100000,236.5100000,100
US1.GS,1,20170127,204200,236.5600000,236.5600000,236.4300000,236.4300000,400
US1.GS,1,20170127,204300,236.4000000,236.4000000,236.3500000,236.3500000,376
US1.GS,1,20170127,204400,236.3500000,236.3500000,236.3500000,236.3500000,100
US1.GS,1,20170127,204600,236.4100000,236.4100000,236.3600000,236.3600000,500
US1.GS,1,20170127,204700,236.3300000,236.3600000,236.3000000,236.3600000,994
US1.GS,1,20170127,204800,236.2600000,236.2600000,236.2100000,236.2100000,700
US1.GS,1,20170127,204900,236.2400000,236.3100000,236.2300000,236.2300000,500
US1.GS,1,20170127,205000,236.2300000,236.2700000,236.1900000,236.2700000,750
US1.GS,1,20170127,205100,236.3000000,236.3000000,236.3000000,236.3000000,100
US1.GS,1,20170127,205200,236.3300000,236.3600000,236.3300000,236.3600000,400
US1.GS,1,20170127,205300,236.3600000,236.4200000,236.3600000,236.4200000,448
US1.GS,1,20170127,205500,236.5000000,236.5000000,236.4100000,236.4200000,500
US1.GS,1,20170127,205700,236.4000000,236.4000000,236.4000000,236.4000000,100
US1.GS,1,20170127,205800,236.4400000,236.4400000,236.4200000,236.4200000,200
US1.GS,1,20170127,205900,236.4600000,236.4600000,236.4600000,236.4600000,400
US1.GS,1,20170127,210000,236.4500000,236.4500000,236.4500000,236.4500000,100
US1.GS,1,20170127,210200,236.4900000,236.4900000,236.4900000,236.4900000,100
US1.GS,1,20170127,210300,236.5300000,236.5400000,236.5200000,236.5200000,400
US1.GS,1,20170127,210400,236.4900000,236.5300000,236.4900000,236.5300000,300
US1.GS,1,20170127,210600,236.4900000,236.4900000,236.4500000,236.4500000,200
US1.GS,1,20170127,211000,236.5150000,236.5150000,236.5000000,236.5000000,300
US1.GS,1,20170127,211100,236.4900000,236.4900000,236.4900000,236.4900000,200
US1.GS,1,20170127,211200,236.4200000,236.4200000,236.4200000,236.4200000,100
US1.GS,1,20170127,211400,236.4400000,236.4400000,236.4400000,236.4400000,100
US1.GS,1,20170127,211700,236.5100000,236.5100000,236.4800000,236.4800000,400
US1.GS,1,20170127,212000,236.5100000,236.5800000,236.5100000,236.5800000,492
US1.GS,1,20170127,212200,236.5200000,236.5200000,236.5200000,236.5200000,900
US1.GS,1,20170127,212300,236.5200000,236.5200000,236.5000000,236.5000000,300
US1.GS,1,20170127,212400,236.4900000,236.4900000,236.4900000,236.4900000,100
US1.GS,1,20170127,212500,236.5400000,236.5400000,236.5400000,236.5400000,100
US1.GS,1,20170127,212600,236.5800000,236.5800000,236.5800000,236.5800000,304
US1.GS,1,20170127,212800,236.5300000,236.5400000,236.4900000,236.4900000,757
US1.GS,1,20170127,212900,236.4700000,236.4700000,236.4700000,236.4700000,200
US1.GS,1,20170127,213100,236.5500000,236.5500000,236.5500000,236.5500000,100
US1.GS,1,20170127,213200,236.4500000,236.4800000,236.4500000,236.4800000,200
US1.GS,1,20170127,213400,236.4500000,236.4500000,236.4500000,236.4500000,100
US1.GS,1,20170127,213500,236.5000000,236.5400000,236.5000000,236.5400000,200
US1.GS,1,20170127,213700,236.4800000,236.4900000,236.4800000,236.4900000,200
US1.GS,1,20170127,213800,236.4500000,236.4500000,236.4500000,236.4500000,100
US1.GS,1,20170127,214100,236.5700000,236.5700000,236.5300000,236.5300000,300
US1.GS,1,20170127,214200,236.4800000,236.4800000,236.4300000,236.4300000,400
US1.GS,1,20170127,214300,236.4400000,236.4400000,236.4400000,236.4400000,400
US1.GS,1,20170127,214600,236.4200000,236.4300000,236.4000000,236.4000000,1000
US1.GS,1,20170127,214900,236.3000000,236.3000000,236.3000000,236.3000000,106
US1.GS,1,20170127,215000,236.2400000,236.2400000,236.1900000,236.1900000,500
US1.GS,1,20170127,215100,236.2200000,236.2200000,236.2000000,236.2000000,316
US1.GS,1,20170127,215200,236.1700000,236.2100000,236.1700000,236.1700000,400
US1.GS,1,20170127,215300,236.1100000,236.1100000,236.1100000,236.1100000,100
US1.GS,1,20170127,215400,236.1200000,236.1200000,236.1200000,236.1200000,200
US1.GS,1,20170127,215500,236.1600000,236.1600000,236.1200000,236.1200000,302
US1.GS,1,20170127,215600,236.1600000,236.2300000,236.1600000,236.2300000,500
US1.GS,1,20170127,215700,236.2900000,236.2900000,236.2900000,236.2900000,100
US1.GS,1,20170127,220100,236.3300000,236.3300000,236.3300000,236.3300000,100
US1.GS,1,20170127,220300,236.3700000,236.4600000,236.3700000,236.4600000,300
US1.GS,1,20170127,220600,236.3700000,236.3700000,236.3300000,236.3600000,300
US1.GS,1,20170127,220800,236.3900000,236.3900000,236.3900000,236.3900000,100
US1.GS,1,20170127,220900,236.5300000,236.5300000,236.5100000,236.5200000,1100
US1.GS,1,20170127,221000,236.4900000,236.4900000,236.4300000,236.4300000,700
US1.GS,1,20170127,221300,236.4700000,236.4700000,236.4700000,236.4700000,100
US1.GS,1,20170127,221400,236.4600000,236.4600000,236.4500000,236.4500000,500
US1.GS,1,20170127,221500,236.4100000,236.4100000,236.4100000,236.4100000,200
US1.GS,1,20170127,221600,236.3300000,236.3300000,236.3300000,236.3300000,100
US1.GS,1,20170127,221900,236.4000000,236.4000000,236.4000000,236.4000000,300
US1.GS,1,20170127,222000,236.4200000,236.4200000,236.4200000,236.4200000,200
US1.GS,1,20170127,222100,236.4800000,236.4800000,236.4600000,236.4600000,200
US1.GS,1,20170127,222300,236.5300000,236.5300000,236.5300000,236.5300000,100
US1.GS,1,20170127,222500,236.6800000,236.6800000,236.6800000,236.6800000,100
US1.GS,1,20170127,222600,236.6400000,236.6600000,236.6300000,236.6600000,300
US1.GS,1,20170127,222800,236.7400000,236.7400000,236.7400000,236.7400000,100
US1.GS,1,20170127,222900,236.7000000,236.7000000,236.7000000,236.7000000,100
US1.GS,1,20170127,223000,236.7300000,236.7300000,236.7300000,236.7300000,100
US1.GS,1,20170127,223100,236.7100000,236.7100000,236.7100000,236.7100000,100
US1.GS,1,20170127,223200,236.8100000,236.8100000,236.8100000,236.8100000,200
US1.GS,1,20170127,223300,236.8600000,236.8600000,236.8600000,236.8600000,100
US1.GS,1,20170127,223400,236.9100000,237.0000000,236.9000000,237.0000000,1568
US1.GS,1,20170127,223500,237.0900000,237.0900000,237.0900000,237.0900000,100
US1.GS,1,20170127,223600,237.1300000,237.1300000,237.0100000,237.0100000,500
US1.GS,1,20170127,223700,237.0100000,237.0100000,236.8400000,236.8400000,200
US1.GS,1,20170127,223800,236.8400000,236.8400000,236.8400000,236.8400000,100
US1.GS,1,20170127,223900,236.8300000,236.8300000,236.8300000,236.8300000,100
US1.GS,1,20170127,224100,236.7800000,236.7800000,236.7800000,236.7800000,200
US1.GS,1,20170127,224300,236.8100000,236.8100000,236.8100000,236.8100000,100
US1.GS,1,20170127,224400,236.7900000,236.7900000,236.7600000,236.7600000,400
US1.GS,1,20170127,224600,236.7600000,236.7600000,236.7600000,236.7600000,200
US1.GS,1,20170127,224800,236.9000000,236.9100000,236.9000000,236.9100000,200
US1.GS,1,20170127,225100,236.8500000,236.8500000,236.8500000,236.8500000,100
US1.GS,1,20170127,225500,236.7900000,236.7900000,236.7500000,236.7500000,700
US1.GS,1,20170127,225600,236.7500000,236.7500000,236.7500000,236.7500000,100
US1.GS,1,20170127,225900,236.8000000,236.8000000,236.8000000,236.8000000,195
US1.GS,1,20170127,230100,236.8200000,236.8200000,236.8200000,236.8200000,100
US1.GS,1,20170127,230200,236.7900000,236.7900000,236.7600000,236.7600000,578
US1.GS,1,20170127,230300,236.7900000,236.7900000,236.7700000,236.7700000,200
US1.GS,1,20170127,230500,236.7800000,236.8000000,236.7800000,236.8000000,300
US1.GS,1,20170127,230900,236.7400000,236.7400000,236.7300000,236.7300000,200
US1.GS,1,20170127,231000,236.7600000,236.7600000,236.7600000,236.7600000,100
US1.GS,1,20170127,231100,236.7600000,236.7600000,236.7600000,236.7600000,796
US1.GS,1,20170127,231400,236.8200000,236.8200000,236.8100000,236.8100000,200
US1.GS,1,20170127,231600,236.8000000,236.8000000,236.7700000,236.7900000,900
US1.GS,1,20170127,231700,236.8700000,236.8800000,236.8700000,236.8800000,200
US1.GS,1,20170127,231900,236.8500000,236.8500000,236.8400000,236.8400000,200
US1.GS,1,20170127,232000,236.9000000,236.9000000,236.9000000,236.9000000,500
US1.GS,1,20170127,232100,236.9300000,236.9300000,236.9300000,236.9300000,100
US1.GS,1,20170127,232200,236.9000000,236.9000000,236.9000000,236.9000000,200
US1.GS,1,20170127,232300,236.9000000,236.9100000,236.8200000,236.8200000,524
US1.GS,1,20170127,232500,236.8600000,236.8600000,236.8600000,236.8600000,200
US1.GS,1,20170127,232600,236.8700000,236.8700000,236.8600000,236.8600000,200
US1.GS,1,20170127,232700,236.8200000,236.8200000,236.8200000,236.8200000,100
US1.GS,1,20170127,232800,236.8300000,236.8300000,236.7600000,236.7600000,500
US1.GS,1,20170127,232900,236.7600000,236.7900000,236.7600000,236.7900000,400
US1.GS,1,20170127,233000,236.7700000,236.7700000,236.7600000,236.7600000,272
US1.GS,1,20170127,233100,236.7500000,236.7800000,236.7400000,236.7800000,600
US1.GS,1,20170127,233200,236.8100000,236.8500000,236.8100000,236.8300000,500
US1.GS,1,20170127,233300,236.8600000,236.8600000,236.8600000,236.8600000,100
US1.GS,1,20170127,233400,236.8900000,236.9250000,236.8900000,236.9000000,1091
US1.GS,1,20170127,233500,236.8700000,236.8700000,236.8700000,236.8700000,200
US1.GS,1,20170127,233700,236.9000000,236.9200000,236.8900000,236.8900000,1000
US1.GS,1,20170127,233800,236.9100000,236.9100000,236.9000000,236.9000000,200
US1.GS,1,20170127,233900,236.8500000,236.8700000,236.8300000,236.8700000,699
US1.GS,1,20170127,234000,236.8600000,236.8800000,236.8600000,236.8800000,200
US1.GS,1,20170127,234100,236.9400000,236.9400000,236.9400000,236.9400000,100
US1.GS,1,20170127,234200,236.9000000,236.9000000,236.9000000,236.9000000,100
US1.GS,1,20170127,234300,236.8600000,236.8600000,236.8600000,236.8600000,100
US1.GS,1,20170127,234400,236.8500000,236.8600000,236.8500000,236.8600000,300
US1.GS,1,20170127,234500,236.7900000,236.8100000,236.7900000,236.8100000,200
US1.GS,1,20170127,234600,236.7500000,236.7500000,236.6200000,236.6500000,1000
US1.GS,1,20170127,234700,236.7500000,236.7500000,236.7500000,236.7500000,100
US1.GS,1,20170127,234800,236.8000000,236.8200000,236.8000000,236.8200000,200
US1.GS,1,20170127,234900,236.8000000,236.8000000,236.6500000,236.6500000,1100
US1.GS,1,20170127,235000,236.6800000,236.7600000,236.6800000,236.7600000,400
US1.GS,1,20170127,235100,236.8400000,236.8400000,236.7800000,236.8300000,300
US1.GS,1,20170127,235200,236.7100000,236.7100000,236.7100000,236.7100000,100
US1.GS,1,20170127,235300,236.7000000,236.7000000,236.6400000,236.6400000,400
US1.GS,1,20170127,235400,236.6000000,236.6100000,236.6000000,236.6100000,300
US1.GS,1,20170127,235500,236.5600000,236.5700000,236.5600000,236.5700000,446
US1.GS,1,20170127,235600,236.5700000,236.6800000,236.5700000,236.6800000,900
US1.GS,1,20170127,235700,236.6900000,236.7700000,236.6800000,236.7700000,890
US1.GS,1,20170127,235800,236.7800000,236.7800000,236.7400000,236.7400000,995
US1.GS,1,20170127,235900,236.7500000,236.7500000,236.6400000,236.6500000,1700
US1.GS,1,20170128,000000,236.6600000,237.0300000,236.6600000,236.9900000,3701
US1.GS,1,20170130,173100,235.1700000,235.1700000,235.0500000,235.0500000,500
US1.GS,1,20170130,173200,235.5100000,235.8700000,235.5100000,235.8700000,400
US1.GS,1,20170130,173300,235.8200000,236.1100000,235.1500000,235.1500000,2720
US1.GS,1,20170130,173400,234.9200000,234.9200000,234.5500000,234.5500000,800
US1.GS,1,20170130,173500,234.5600000,234.5600000,234.5600000,234.5600000,100
US1.GS,1,20170130,173600,234.7800000,234.9500000,234.7000000,234.7000000,700
US1.GS,1,20170130,173700,234.7800000,234.8200000,234.5400000,234.5400000,500
US1.GS,1,20170130,173800,234.9000000,234.9000000,234.9000000,234.9000000,100
US1.GS,1,20170130,173900,234.6000000,234.6000000,234.6000000,234.6000000,100
US1.GS,1,20170130,174000,234.6700000,234.6700000,234.5500000,234.5500000,1786
US1.GS,1,20170130,174100,234.4500000,234.6000000,234.4400000,234.5300000,1300
US1.GS,1,20170130,174200,234.3450000,234.3450000,234.1200000,234.1200000,700
US1.GS,1,20170130,174300,234.1850000,234.1850000,233.7650000,233.8350000,2600
US1.GS,1,20170130,174400,233.8650000,234.1000000,233.8200000,234.1000000,1100
US1.GS,1,20170130,174500,233.9100000,233.9100000,233.6800000,233.7500000,3137
US1.GS,1,20170130,174600,233.6950000,233.6950000,233.3300000,233.6300000,900
US1.GS,1,20170130,174700,233.4600000,233.4600000,233.3000000,233.3400000,880
US1.GS,1,20170130,174800,233.4100000,233.4500000,233.4100000,233.4200000,400
US1.GS,1,20170130,174900,233.3600000,233.3600000,233.3600000,233.3600000,100
US1.GS,1,20170130,175000,233.4600000,233.4600000,232.8900000,233.0400000,1150
US1.GS,1,20170130,175100,233.0800000,233.1700000,233.0800000,233.1700000,200
US1.GS,1,20170130,175200,233.1200000,233.1200000,233.0200000,233.0200000,400
US1.GS,1,20170130,175300,233.0200000,233.4600000,233.0200000,233.4600000,600
US1.GS,1,20170130,175400,233.4300000,233.5900000,233.4300000,233.5900000,200
US1.GS,1,20170130,175500,233.5500000,233.5600000,233.4900000,233.5600000,600
US1.GS,1,20170130,175700,234.0000000,234.0000000,233.9300000,234.0000000,400
US1.GS,1,20170130,175800,234.0100000,234.0500000,233.8100000,233.8100000,5600
US1.GS,1,20170130,175900,233.8700000,233.8700000,233.8700000,233.8700000,100
US1.GS,1,20170130,180000,234.0000000,234.0000000,233.8400000,233.8400000,500
US1.GS,1,20170130,180100,233.8800000,233.8800000,233.5000000,233.5000000,1799
US1.GS,1,20170130,180200,233.5500000,233.8300000,233.5500000,233.7500000,900
US1.GS,1,20170130,180300,233.7100000,233.8000000,233.7100000,233.7200000,600
US1.GS,1,20170130,180400,233.6700000,233.6700000,233.5500000,233.5500000,300
US1.GS,1,20170130,180500,233.5000000,233.5900000,233.5000000,233.5900000,300
US1.GS,1,20170130,180600,233.6500000,233.8400000,233.6500000,233.8400000,300
US1.GS,1,20170130,180700,233.9100000,234.0700000,233.7800000,233.7800000,1663
US1.GS,1,20170130,181000,233.7100000,233.7100000,233.6700000,233.6700000,200
US1.GS,1,20170130,181100,233.5800000,233.6600000,233.5800000,233.6600000,979
US1.GS,1,20170130,181200,233.6000000,233.6000000,233.1800000,233.1800000,1151
US1.GS,1,20170130,181300,233.1400000,233.2000000,233.1400000,233.2000000,700
US1.GS,1,20170130,181400,233.0000000,233.0500000,232.9600000,232.9600000,1150
US1.GS,1,20170130,181500,232.9300000,233.1700000,232.9300000,233.1700000,1044
US1.GS,1,20170130,181600,233.2700000,233.2700000,233.0300000,233.1600000,1465
US1.GS,1,20170130,181700,232.9300000,232.9600000,232.8600000,232.9000000,800
US1.GS,1,20170130,181800,232.9000000,233.0800000,232.9000000,232.9800000,1289
US1.GS,1,20170130,181900,232.8900000,232.9500000,232.8900000,232.9500000,541
US1.GS,1,20170130,182000,232.8000000,232.8000000,232.6700000,232.6700000,400
US1.GS,1,20170130,182100,232.7400000,232.8400000,232.5100000,232.6100000,1274
US1.GS,1,20170130,182200,232.5700000,232.5700000,232.5700000,232.5700000,100
US1.GS,1,20170130,182300,232.5100000,232.5100000,232.5100000,232.5100000,100
US1.GS,1,20170130,182400,232.6000000,232.7300000,232.6000000,232.7300000,1100
US1.GS,1,20170130,182500,232.9000000,232.9300000,232.9000000,232.9300000,600
US1.GS,1,20170130,182600,233.0600000,233.1700000,233.0600000,233.1700000,300
