<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US2.GOOG,1,20160224,174800,684.8300000,685.9900000,684.8300000,685.9900000,504
US2.GOOG,1,20160224,174900,685.1900000,685.1900000,685.0800000,685.0800000,300
US2.GOOG,1,20160224,175000,685.0800000,685.0800000,685.0800000,685.0800000,100
US2.GOOG,1,20160224,175100,685.1800000,685.1900000,684.4000000,684.4000000,803
US2.GOOG,1,20160224,175200,684.3800000,684.8500000,684.3800000,684.8500000,401
US2.GOOG,1,20160224,175300,684.5000000,684.5500000,684.3300000,684.5500000,1042
US2.GOOG,1,20160224,175400,684.3000000,684.3000000,683.8300000,683.9400000,1539
US2.GOOG,1,20160224,175500,685.0800000,685.3800000,685.0800000,685.0800000,600
US2.GOOG,1,20160224,175600,684.4500000,684.4500000,684.4500000,684.4500000,100
US2.GOOG,1,20160224,175800,686.0500000,686.2800000,686.0500000,686.2800000,200
US2.GOOG,1,20160224,180100,685.4400000,685.8600000,685.4400000,685.8600000,400
US2.GOOG,1,20160224,180200,685.6500000,685.6500000,685.5300000,685.5300000,300
US2.GOOG,1,20160224,180300,686.0000000,686.0400000,685.8000000,685.8000000,400
US2.GOOG,1,20160224,180400,685.9100000,685.9100000,685.9100000,685.9100000,100
US2.GOOG,1,20160224,180600,686.5000000,686.7200000,686.4300000,686.7200000,400
US2.GOOG,1,20160224,180700,686.4400000,686.4500000,686.4400000,686.4500000,200
US2.GOOG,1,20160224,180900,685.5200000,686.1900000,685.5200000,686.1900000,400
US2.GOOG,1,20160224,181000,686.1000000,686.1000000,685.9100000,685.9100000,200
US2.GOOG,1,20160224,181100,686.0000000,686.0000000,686.0000000,686.0000000,100
US2.GOOG,1,20160224,181300,685.1900000,685.1900000,685.1400000,685.1400000,300
US2.GOOG,1,20160224,181500,685.6200000,685.6200000,685.5700000,685.5700000,200
US2.GOOG,1,20160224,181600,684.8000000,684.8000000,684.4200000,684.4400000,525
US2.GOOG,1,20160224,181700,685.0200000,685.0200000,685.0200000,685.0200000,100
US2.GOOG,1,20160224,181800,684.3900000,684.3900000,684.3900000,684.3900000,100
US2.GOOG,1,20160224,181900,684.0000000,684.3300000,684.0000000,684.3300000,250
US2.GOOG,1,20160224,182200,683.1300000,683.8200000,683.1300000,683.8200000,400
US2.GOOG,1,20160224,182400,683.6300000,683.6300000,683.5800000,683.5800000,300
US2.GOOG,1,20160224,182500,683.2200000,683.4700000,683.2200000,683.4700000,200
US2.GOOG,1,20160224,182700,683.5000000,683.5000000,683.0000000,683.0000000,200
US2.GOOG,1,20160224,182900,682.1600000,682.1600000,682.1600000,682.1600000,220
US2.GOOG,1,20160224,183200,682.2200000,682.2200000,681.2600000,681.2600000,200
US2.GOOG,1,20160224,183400,682.4500000,682.4500000,682.4500000,682.4500000,100
US2.GOOG,1,20160224,183600,683.2000000,683.7200000,683.2000000,683.7200000,200
US2.GOOG,1,20160224,183700,684.0100000,684.3000000,684.0100000,684.0400000,1106
US2.GOOG,1,20160224,183800,684.0000000,684.3200000,683.8800000,684.3200000,800
US2.GOOG,1,20160224,183900,684.1800000,684.9300000,684.1200000,684.9300000,500
US2.GOOG,1,20160224,184000,684.9300000,685.2000000,684.9300000,685.2000000,200
US2.GOOG,1,20160224,184200,684.7800000,684.7800000,684.0700000,684.0700000,500
US2.GOOG,1,20160224,184300,684.0600000,684.0600000,684.0600000,684.0600000,100
US2.GOOG,1,20160224,184400,684.4000000,684.4000000,684.4000000,684.4000000,100
US2.GOOG,1,20160224,184600,683.3100000,683.3100000,683.3100000,683.3100000,100
US2.GOOG,1,20160224,184700,682.8000000,682.8000000,682.6600000,682.6600000,500
US2.GOOG,1,20160224,184900,683.3700000,683.3700000,683.3700000,683.3700000,100
US2.GOOG,1,20160224,185200,682.4500000,682.4500000,682.4500000,682.4500000,100
US2.GOOG,1,20160224,185400,681.8900000,681.8900000,681.8400000,681.8400000,200
US2.GOOG,1,20160224,185600,682.8200000,682.8200000,682.8200000,682.8200000,100
US2.GOOG,1,20160224,185900,682.9800000,682.9800000,682.9800000,682.9800000,100
US2.GOOG,1,20160224,190000,682.9900000,682.9900000,682.9900000,682.9900000,100
US2.GOOG,1,20160224,190200,683.0800000,683.0800000,683.0800000,683.0800000,100
US2.GOOG,1,20160224,190500,682.5000000,682.5000000,682.4900000,682.4900000,200
US2.GOOG,1,20160224,190600,682.7500000,682.7500000,682.6800000,682.6800000,200
US2.GOOG,1,20160224,190800,683.0000000,683.2600000,683.0000000,683.2600000,200
US2.GOOG,1,20160224,190900,681.6000000,681.6000000,681.6000000,681.6000000,100
US2.GOOG,1,20160224,191000,682.1500000,682.1500000,682.1500000,682.1500000,100
US2.GOOG,1,20160224,191200,682.1500000,682.1500000,682.1500000,682.1500000,100
US2.GOOG,1,20160224,191300,681.9900000,681.9900000,681.9500000,681.9500000,200
US2.GOOG,1,20160224,191500,682.0300000,682.0300000,682.0300000,682.0300000,100
US2.GOOG,1,20160224,191600,681.7000000,681.7000000,681.6300000,681.6300000,200
US2.GOOG,1,20160224,191700,681.6000000,681.6000000,681.3600000,681.4200000,400
US2.GOOG,1,20160224,191800,681.2800000,681.2800000,681.2700000,681.2700000,200
US2.GOOG,1,20160224,192000,681.4000000,681.4000000,681.3000000,681.3000000,200
US2.GOOG,1,20160224,192100,681.1400000,681.1400000,681.1400000,681.1400000,100
US2.GOOG,1,20160224,192400,681.5900000,681.7700000,681.3000000,681.3400000,865
US2.GOOG,1,20160224,192500,682.2300000,682.2300000,682.2300000,682.2300000,100
US2.GOOG,1,20160224,192600,681.3200000,681.3200000,681.1500000,681.1500000,200
US2.GOOG,1,20160224,192700,681.6400000,681.7000000,681.5700000,681.7000000,584
US2.GOOG,1,20160224,192900,681.9500000,681.9500000,681.9500000,681.9500000,100
US2.GOOG,1,20160224,193000,681.9600000,681.9600000,681.6600000,681.6600000,500
US2.GOOG,1,20160224,193300,682.0700000,682.0700000,681.8500000,681.8500000,400
US2.GOOG,1,20160224,193700,681.9200000,682.4700000,681.9200000,682.4700000,300
US2.GOOG,1,20160224,193800,682.5600000,682.9800000,682.5600000,682.9800000,300
US2.GOOG,1,20160224,193900,683.1600000,683.2900000,683.1600000,683.2900000,400
US2.GOOG,1,20160224,194000,683.2800000,683.2800000,683.2800000,683.2800000,100
US2.GOOG,1,20160224,194200,683.8500000,684.3900000,683.8500000,684.3900000,324
US2.GOOG,1,20160224,194300,684.3600000,684.3600000,684.3100000,684.3100000,500
US2.GOOG,1,20160224,194400,684.1400000,684.1400000,683.6700000,684.0000000,500
US2.GOOG,1,20160224,194600,684.6100000,684.6100000,684.6100000,684.6100000,100
US2.GOOG,1,20160224,194800,684.3400000,684.3400000,684.3400000,684.3400000,100
US2.GOOG,1,20160224,194900,684.1800000,684.1800000,684.1800000,684.1800000,100
US2.GOOG,1,20160224,195000,684.7250000,684.7250000,684.7250000,684.7250000,200
US2.GOOG,1,20160224,195100,685.0000000,686.0000000,685.0000000,686.0000000,1200
US2.GOOG,1,20160224,195300,686.0000000,686.0000000,686.0000000,686.0000000,100
US2.GOOG,1,20160224,195500,686.2600000,686.2600000,685.8700000,685.8700000,300
US2.GOOG,1,20160224,195700,685.8000000,685.8000000,685.8000000,685.8000000,100
US2.GOOG,1,20160224,195800,685.1100000,685.1100000,685.1100000,685.1100000,100
US2.GOOG,1,20160224,200000,685.3800000,685.3800000,685.3800000,685.3800000,100
US2.GOOG,1,20160224,200100,685.8300000,685.8300000,685.8300000,685.8300000,100
US2.GOOG,1,20160224,200200,685.7900000,685.7900000,685.7900000,685.7900000,100
US2.GOOG,1,20160224,200400,686.8700000,686.9600000,686.8700000,686.9600000,200
US2.GOOG,1,20160224,200900,687.1700000,687.6500000,687.1700000,687.6500000,307
US2.GOOG,1,20160224,201200,687.3400000,687.3400000,687.2500000,687.2500000,300
US2.GOOG,1,20160224,201300,687.0700000,687.0700000,686.2200000,686.2200000,600
US2.GOOG,1,20160224,201600,685.6600000,685.6600000,685.6600000,685.6600000,100
US2.GOOG,1,20160224,201800,684.8400000,684.8700000,684.8400000,684.8400000,300
US2.GOOG,1,20160224,202000,685.0000000,685.0000000,685.0000000,685.0000000,800
US2.GOOG,1,20160224,202100,685.0000000,685.0000000,684.9600000,685.0000000,800
US2.GOOG,1,20160224,202200,685.0000000,685.0000000,684.9600000,684.9600000,200
US2.GOOG,1,20160224,202300,685.2700000,685.2700000,684.9800000,684.9800000,400
US2.GOOG,1,20160224,202500,684.8100000,684.8200000,684.8100000,684.8200000,300
US2.GOOG,1,20160224,202900,684.7900000,684.7900000,684.4800000,684.4800000,200
US2.GOOG,1,20160224,203200,684.1200000,684.1200000,684.1200000,684.1200000,200
US2.GOOG,1,20160224,203500,683.6200000,683.6200000,683.2900000,683.2900000,500
US2.GOOG,1,20160224,203600,682.5100000,682.5200000,682.5100000,682.5200000,200
US2.GOOG,1,20160224,203900,683.7100000,683.7100000,683.7100000,683.7100000,200
US2.GOOG,1,20160224,204000,684.0000000,684.0000000,684.0000000,684.0000000,200
US2.GOOG,1,20160224,204300,684.3000000,684.3000000,684.1800000,684.1800000,200
US2.GOOG,1,20160224,204600,684.0700000,684.0700000,684.0700000,684.0700000,200
US2.GOOG,1,20160224,204700,684.7400000,685.2600000,684.7400000,685.2600000,400
US2.GOOG,1,20160224,204900,685.3800000,685.3800000,685.1200000,685.1200000,300
US2.GOOG,1,20160224,205000,685.1500000,685.1500000,685.1500000,685.1500000,100
US2.GOOG,1,20160224,205200,685.3100000,685.3100000,685.2300000,685.2300000,200
US2.GOOG,1,20160224,205300,685.3600000,685.3600000,685.1300000,685.3600000,700
US2.GOOG,1,20160224,205400,685.3600000,685.3600000,685.3600000,685.3600000,100
US2.GOOG,1,20160224,205600,685.4300000,685.4300000,685.3700000,685.3700000,300
US2.GOOG,1,20160224,205700,685.4000000,685.4000000,685.4000000,685.4000000,100
US2.GOOG,1,20160224,210000,685.0400000,685.0400000,685.0400000,685.0400000,100
US2.GOOG,1,20160224,210100,685.7200000,685.7200000,685.7200000,685.7200000,200
US2.GOOG,1,20160224,210200,685.7100000,685.7100000,685.6100000,685.6700000,600
US2.GOOG,1,20160224,210500,686.2200000,686.2200000,686.2200000,686.2200000,100
US2.GOOG,1,20160224,210600,686.9700000,687.0400000,686.9700000,687.0000000,325
US2.GOOG,1,20160224,210700,688.1100000,688.1100000,687.8400000,687.8400000,500
US2.GOOG,1,20160224,210800,688.5000000,689.4300000,688.2300000,688.6700000,700
US2.GOOG,1,20160224,210900,688.3800000,688.3800000,688.3800000,688.3800000,100
US2.GOOG,1,20160224,211000,688.7400000,688.7400000,688.7300000,688.7300000,200
US2.GOOG,1,20160224,211100,689.0000000,689.0000000,688.6800000,688.6800000,200
US2.GOOG,1,20160224,211200,687.4600000,687.4600000,686.9400000,687.1400000,600
US2.GOOG,1,20160224,211400,687.1600000,687.1600000,687.1600000,687.1600000,100
US2.GOOG,1,20160224,211600,687.6500000,688.0000000,687.6500000,687.9800000,500
US2.GOOG,1,20160224,211900,688.1200000,688.1200000,688.1200000,688.1200000,100
US2.GOOG,1,20160224,212000,687.9600000,687.9600000,687.8800000,687.8800000,400
US2.GOOG,1,20160224,212100,688.2000000,688.2000000,688.2000000,688.2000000,100
US2.GOOG,1,20160224,212300,688.9700000,689.0800000,688.9700000,689.0000000,300
US2.GOOG,1,20160224,212400,688.9900000,689.0000000,688.9900000,689.0000000,200
US2.GOOG,1,20160224,212600,688.8300000,688.8300000,688.8000000,688.8000000,200
US2.GOOG,1,20160224,212800,687.9300000,688.1100000,687.9300000,688.1100000,200
US2.GOOG,1,20160224,213200,688.2700000,688.2800000,688.2700000,688.2800000,200
US2.GOOG,1,20160224,213500,688.7200000,688.7200000,688.6800000,688.6800000,300
US2.GOOG,1,20160224,213600,688.3100000,688.3100000,688.3100000,688.3100000,100
US2.GOOG,1,20160224,213800,688.2300000,688.2300000,688.0000000,688.0000000,200
US2.GOOG,1,20160224,214200,689.0000000,689.0000000,689.0000000,689.0000000,100
US2.GOOG,1,20160224,214400,689.0000000,689.0000000,688.8100000,688.8100000,300
US2.GOOG,1,20160224,214800,688.4700000,688.4700000,688.4400000,688.4400000,300
US2.GOOG,1,20160224,215100,689.0000000,689.0000000,689.0000000,689.0000000,200
US2.GOOG,1,20160224,215300,689.4000000,689.4600000,689.4000000,689.4600000,200
US2.GOOG,1,20160224,215400,689.6300000,689.6300000,689.6300000,689.6300000,100
US2.GOOG,1,20160224,215800,690.5700000,691.5500000,690.5700000,691.3300000,500
US2.GOOG,1,20160224,215900,690.7300000,691.0000000,690.7200000,691.0000000,300
US2.GOOG,1,20160224,220100,690.9700000,690.9700000,690.9700000,690.9700000,100
US2.GOOG,1,20160224,220200,691.7700000,691.9300000,691.1400000,691.1400000,400
US2.GOOG,1,20160224,220500,690.0300000,690.0300000,690.0300000,690.0300000,100
US2.GOOG,1,20160224,220700,691.0200000,691.0800000,691.0200000,691.0800000,300
US2.GOOG,1,20160224,220800,691.3000000,691.3000000,691.3000000,691.3000000,100
US2.GOOG,1,20160224,221000,693.0900000,693.0900000,693.0900000,693.0900000,100
US2.GOOG,1,20160224,221100,694.3700000,695.2500000,694.3700000,695.2500000,600
US2.GOOG,1,20160224,221200,695.3100000,695.3600000,695.2800000,695.3600000,500
US2.GOOG,1,20160224,221300,694.9600000,694.9600000,694.9600000,694.9600000,100
US2.GOOG,1,20160224,221800,695.2800000,695.2800000,695.2800000,695.2800000,100
US2.GOOG,1,20160224,222100,694.7100000,695.1400000,694.7100000,695.1400000,200
US2.GOOG,1,20160224,222300,696.2200000,696.2200000,696.2200000,696.2200000,100
US2.GOOG,1,20160224,222600,697.2600000,697.7000000,697.2600000,697.7000000,400
US2.GOOG,1,20160224,222700,697.4400000,697.4400000,697.4400000,697.4400000,100
US2.GOOG,1,20160224,222800,696.5800000,696.5800000,696.0800000,696.3200000,800
US2.GOOG,1,20160224,223000,696.7900000,696.7900000,696.7900000,696.7900000,100
US2.GOOG,1,20160224,223200,697.5600000,697.5800000,697.5600000,697.5800000,200
US2.GOOG,1,20160224,223300,697.2600000,697.2600000,697.1100000,697.1100000,200
US2.GOOG,1,20160224,223500,697.9600000,697.9600000,697.9600000,697.9600000,100
US2.GOOG,1,20160224,223700,696.1700000,696.1700000,695.3500000,695.3500000,500
US2.GOOG,1,20160224,223800,696.1900000,696.2400000,696.1900000,696.2400000,200
US2.GOOG,1,20160224,223900,696.6200000,696.6200000,696.5200000,696.5200000,203
US2.GOOG,1,20160224,224000,696.9900000,696.9900000,696.9900000,696.9900000,100
US2.GOOG,1,20160224,224300,696.1600000,696.1600000,696.1600000,696.1600000,100
US2.GOOG,1,20160224,224400,696.5200000,696.5900000,696.5200000,696.5900000,300
US2.GOOG,1,20160224,225000,695.3800000,695.3800000,695.3800000,695.3800000,708
US2.GOOG,1,20160224,225200,695.1000000,695.1000000,695.1000000,695.1000000,100
US2.GOOG,1,20160224,225300,694.7400000,694.7400000,694.7400000,694.7400000,100
US2.GOOG,1,20160224,225400,694.4100000,694.4100000,694.4100000,694.4100000,100
US2.GOOG,1,20160224,225500,694.0600000,694.0600000,694.0200000,694.0200000,300
US2.GOOG,1,20160224,225700,694.3900000,694.3900000,694.3900000,694.3900000,100
US2.GOOG,1,20160224,225800,694.1900000,694.1900000,694.1900000,694.1900000,100
US2.GOOG,1,20160224,225900,694.4800000,694.4900000,694.4800000,694.4900000,300
US2.GOOG,1,20160224,230200,694.9300000,694.9300000,694.9300000,694.9300000,100
US2.GOOG,1,20160224,230300,695.3600000,695.3600000,694.9000000,694.9000000,200
US2.GOOG,1,20160224,230900,696.2300000,696.2300000,696.2300000,696.2300000,100
US2.GOOG,1,20160224,231100,698.2200000,698.5100000,698.2200000,698.5100000,600
US2.GOOG,1,20160224,231200,698.0000000,698.0000000,698.0000000,698.0000000,200
US2.GOOG,1,20160224,231400,698.0100000,698.0100000,698.0100000,698.0100000,100
US2.GOOG,1,20160224,231500,698.1000000,698.8700000,698.1000000,698.8700000,400
US2.GOOG,1,20160224,231600,698.7200000,698.7200000,698.7200000,698.7200000,100
US2.GOOG,1,20160224,231700,698.5200000,699.0400000,698.5200000,699.0400000,500
US2.GOOG,1,20160224,231900,698.6300000,698.6300000,698.6300000,698.6300000,100
US2.GOOG,1,20160224,232000,698.6200000,699.2100000,698.6200000,699.2100000,200
US2.GOOG,1,20160224,232100,699.3800000,699.3800000,698.9500000,698.9500000,200
US2.GOOG,1,20160224,232200,699.0100000,699.1500000,699.0100000,699.1500000,200
US2.GOOG,1,20160224,232500,698.5200000,698.5200000,698.5200000,698.5200000,100
US2.GOOG,1,20160224,232700,698.6500000,698.6500000,698.6500000,698.6500000,100
US2.GOOG,1,20160224,232800,698.6700000,698.8800000,698.5200000,698.8800000,600
US2.GOOG,1,20160224,233000,698.9200000,698.9200000,698.8200000,698.8200000,500
US2.GOOG,1,20160224,233100,698.8800000,698.8800000,698.8800000,698.8800000,100
US2.GOOG,1,20160224,233200,698.8600000,698.8600000,698.8600000,698.8600000,100
US2.GOOG,1,20160224,233300,698.7100000,698.7100000,698.7100000,698.7100000,200
US2.GOOG,1,20160224,233400,699.0000000,699.0000000,699.0000000,699.0000000,100
US2.GOOG,1,20160224,233700,698.9700000,698.9700000,698.9700000,698.9700000,100
US2.GOOG,1,20160224,233800,699.3500000,699.4200000,699.3500000,699.4200000,200
US2.GOOG,1,20160224,233900,699.6600000,699.8800000,699.6600000,699.8800000,400
US2.GOOG,1,20160224,234000,699.4900000,699.4900000,699.4900000,699.4900000,100
US2.GOOG,1,20160224,234300,699.4700000,699.4700000,699.1100000,699.1100000,200
US2.GOOG,1,20160224,234400,699.1300000,699.1300000,699.1300000,699.1300000,100
US2.GOOG,1,20160224,234500,698.7600000,698.8500000,698.7600000,698.7800000,300
US2.GOOG,1,20160224,234700,698.6500000,698.7800000,698.6500000,698.7800000,200
US2.GOOG,1,20160224,234800,698.6700000,698.6700000,698.6700000,698.6700000,100
US2.GOOG,1,20160224,234900,698.1000000,698.1000000,698.1000000,698.1000000,300
US2.GOOG,1,20160224,235000,697.9900000,698.0500000,697.9900000,698.0500000,222
US2.GOOG,1,20160224,235100,698.0400000,698.0700000,698.0400000,698.0700000,200
US2.GOOG,1,20160224,235300,698.4600000,698.4600000,698.4600000,698.4600000,100
US2.GOOG,1,20160224,235400,698.5500000,698.6700000,698.5500000,698.6700000,400
US2.GOOG,1,20160224,235500,698.5800000,698.5800000,698.5800000,698.5800000,100
US2.GOOG,1,20160224,235600,698.8700000,698.8800000,698.8700000,698.8800000,200
US2.GOOG,1,20160224,235700,698.9600000,698.9600000,698.9600000,698.9600000,100
US2.GOOG,1,20160224,235800,698.8400000,698.8400000,698.8400000,698.8400000,100
US2.GOOG,1,20160225,000000,699.3300000,699.3300000,699.3300000,699.3300000,100
US2.GOOG,1,20160225,173100,700.0000000,702.3200000,700.0000000,702.3200000,1000
US2.GOOG,1,20160225,173200,702.0800000,702.7100000,701.9000000,702.7100000,400
US2.GOOG,1,20160225,173300,702.7000000,702.7000000,701.9000000,701.9000000,300
US2.GOOG,1,20160225,173400,700.6700000,700.9200000,700.0500000,700.9200000,500
US2.GOOG,1,20160225,173500,700.8700000,700.8700000,699.4900000,699.6000000,700
US2.GOOG,1,20160225,173600,699.5300000,699.7400000,699.0900000,699.0900000,400
US2.GOOG,1,20160225,173700,697.6400000,697.6400000,697.3900000,697.5100000,500
US2.GOOG,1,20160225,173800,696.2100000,696.3900000,695.6600000,695.6800000,900
US2.GOOG,1,20160225,173900,696.2100000,696.6100000,695.1700000,696.6100000,1300
US2.GOOG,1,20160225,174000,696.6900000,696.6900000,696.1500000,696.1500000,200
US2.GOOG,1,20160225,174100,697.3800000,697.3800000,696.2400000,696.2400000,300
US2.GOOG,1,20160225,174200,697.0100000,697.9200000,697.0100000,697.9200000,400
US2.GOOG,1,20160225,174300,697.3100000,697.3100000,694.3500000,694.3500000,600
US2.GOOG,1,20160225,174400,694.2100000,694.5400000,693.0500000,693.0500000,1063
US2.GOOG,1,20160225,174500,692.9400000,693.0900000,692.8200000,693.0900000,700
US2.GOOG,1,20160225,174600,693.2400000,694.1300000,693.2400000,694.1300000,200
US2.GOOG,1,20160225,174700,693.3500000,693.5300000,693.3500000,693.5300000,200
US2.GOOG,1,20160225,174800,693.4400000,693.4400000,693.4400000,693.4400000,100
US2.GOOG,1,20160225,174900,694.6200000,694.6200000,694.2700000,694.2700000,300
US2.GOOG,1,20160225,175000,694.3800000,694.3800000,694.0100000,694.0500000,400
US2.GOOG,1,20160225,175200,693.3700000,693.8700000,693.3700000,693.8700000,300
US2.GOOG,1,20160225,175300,694.0000000,694.4400000,694.0000000,694.1200000,400
US2.GOOG,1,20160225,175500,695.4400000,695.4400000,694.4400000,694.4400000,805
US2.GOOG,1,20160225,175600,694.3300000,694.3300000,694.2800000,694.2800000,300
US2.GOOG,1,20160225,175800,693.9400000,693.9400000,693.0100000,693.0100000,400
US2.GOOG,1,20160225,175900,693.8400000,694.8200000,693.8100000,693.8100000,500
US2.GOOG,1,20160225,180000,693.0600000,693.1100000,692.0900000,692.0900000,800
US2.GOOG,1,20160225,180100,692.3000000,692.3000000,690.6600000,690.6600000,200
US2.GOOG,1,20160225,180200,691.0300000,691.5300000,691.0300000,691.2300000,300
US2.GOOG,1,20160225,180400,691.3100000,691.6800000,691.3100000,691.6800000,300
US2.GOOG,1,20160225,180500,692.2300000,692.3400000,692.2300000,692.3400000,400
US2.GOOG,1,20160225,180600,693.0500000,693.0500000,692.1700000,692.1700000,1403
US2.GOOG,1,20160225,180800,692.4600000,692.9000000,692.4600000,692.9000000,300
US2.GOOG,1,20160225,180900,693.9300000,693.9300000,693.9300000,693.9300000,100
US2.GOOG,1,20160225,181000,693.8600000,693.8600000,693.1200000,693.1200000,400
US2.GOOG,1,20160225,181100,692.7500000,692.7500000,691.8600000,691.8600000,700
US2.GOOG,1,20160225,181200,692.8200000,692.8200000,692.8200000,692.8200000,100
US2.GOOG,1,20160225,181500,695.9000000,695.9000000,695.9000000,695.9000000,100
US2.GOOG,1,20160225,181600,696.5000000,696.6300000,696.1800000,696.1800000,600
US2.GOOG,1,20160225,181900,696.8300000,696.8300000,696.4000000,696.4000000,600
US2.GOOG,1,20160225,182100,696.9000000,696.9000000,696.9000000,696.9000000,100
US2.GOOG,1,20160225,182200,696.5700000,696.5700000,696.5700000,696.5700000,100
US2.GOOG,1,20160225,182400,696.3600000,696.3600000,695.4700000,695.4700000,203
US2.GOOG,1,20160225,182500,695.2800000,695.2800000,695.2800000,695.2800000,100
US2.GOOG,1,20160225,182600,695.6000000,695.9500000,695.6000000,695.9500000,300
US2.GOOG,1,20160225,182700,695.5950000,696.1500000,695.5950000,696.1500000,400
US2.GOOG,1,20160225,183000,697.0500000,697.0500000,697.0500000,697.0500000,100
US2.GOOG,1,20160225,183100,697.2100000,697.2100000,696.2400000,696.2400000,300
US2.GOOG,1,20160225,183200,696.5400000,696.8400000,696.5400000,696.8400000,300
US2.GOOG,1,20160225,183500,696.8200000,696.8200000,696.8200000,696.8200000,100
US2.GOOG,1,20160225,183700,696.8400000,697.2100000,696.8400000,697.2100000,400
US2.GOOG,1,20160225,184000,696.4600000,696.4600000,696.4600000,696.4600000,100
US2.GOOG,1,20160225,184200,696.9200000,698.7100000,696.9200000,698.7100000,400
US2.GOOG,1,20160225,184300,698.4900000,698.4900000,698.0700000,698.0700000,800
US2.GOOG,1,20160225,184500,699.0900000,699.3200000,699.0900000,699.3200000,300
US2.GOOG,1,20160225,184700,698.8500000,698.8500000,698.5100000,698.5100000,400
US2.GOOG,1,20160225,184800,698.9200000,698.9200000,698.9200000,698.9200000,100
US2.GOOG,1,20160225,185100,698.4200000,698.5000000,698.4200000,698.4400000,400
US2.GOOG,1,20160225,185300,698.6100000,699.2400000,698.6100000,699.2400000,200
US2.GOOG,1,20160225,185400,698.9300000,698.9300000,698.8200000,698.8200000,200
US2.GOOG,1,20160225,185900,697.3900000,697.4000000,697.2800000,697.2800000,300
US2.GOOG,1,20160225,190100,695.8200000,695.8200000,695.5900000,695.6000000,600
US2.GOOG,1,20160225,190200,695.5100000,695.5100000,695.2300000,695.2300000,200
US2.GOOG,1,20160225,190300,694.9500000,694.9500000,694.9500000,694.9500000,100
US2.GOOG,1,20160225,190500,695.1800000,695.1800000,695.1800000,695.1800000,100
US2.GOOG,1,20160225,190600,695.8700000,695.8800000,695.8700000,695.8800000,200
US2.GOOG,1,20160225,190700,696.6400000,696.6400000,696.2200000,696.2200000,940
US2.GOOG,1,20160225,190900,696.9900000,697.0000000,696.9900000,697.0000000,200
US2.GOOG,1,20160225,191100,696.6200000,696.6200000,696.3700000,696.3700000,500
US2.GOOG,1,20160225,191200,696.3900000,696.3900000,696.3900000,696.3900000,100
US2.GOOG,1,20160225,191300,696.8300000,696.8400000,696.8300000,696.8400000,200
US2.GOOG,1,20160225,191400,696.1300000,696.1300000,696.1200000,696.1200000,300
US2.GOOG,1,20160225,191500,695.4000000,695.4000000,695.3600000,695.3600000,300
US2.GOOG,1,20160225,191600,695.0900000,695.0900000,694.9400000,694.9400000,300
US2.GOOG,1,20160225,191700,696.0900000,696.0900000,696.0900000,696.0900000,100
US2.GOOG,1,20160225,191800,696.4900000,697.1900000,696.4900000,697.1900000,200
US2.GOOG,1,20160225,192100,696.7100000,696.7200000,696.7100000,696.7200000,200
US2.GOOG,1,20160225,192300,697.2200000,697.2300000,697.2200000,697.2300000,200
US2.GOOG,1,20160225,192400,697.4900000,697.6200000,697.4900000,697.6200000,200
US2.GOOG,1,20160225,192500,697.9800000,697.9800000,697.9800000,697.9800000,100
US2.GOOG,1,20160225,192700,697.9900000,698.0000000,697.9900000,698.0000000,350
US2.GOOG,1,20160225,192800,698.4900000,698.4900000,698.4900000,698.4900000,100
US2.GOOG,1,20160225,193200,698.5400000,698.5400000,698.3500000,698.3500000,300
US2.GOOG,1,20160225,193400,697.6700000,697.6700000,697.4900000,697.4900000,500
US2.GOOG,1,20160225,193700,698.4400000,698.4400000,698.4400000,698.4400000,100
US2.GOOG,1,20160225,193800,698.3500000,698.3500000,698.3500000,698.3500000,100
US2.GOOG,1,20160225,193900,698.3300000,698.3300000,698.3300000,698.3300000,100
US2.GOOG,1,20160225,194000,697.9300000,697.9300000,697.9300000,697.9300000,100
US2.GOOG,1,20160225,194500,696.6400000,696.6400000,696.6400000,696.6400000,100
US2.GOOG,1,20160225,194600,696.2900000,696.3400000,696.2900000,696.3400000,300
US2.GOOG,1,20160225,195100,697.4200000,697.7900000,697.3600000,697.7900000,400
US2.GOOG,1,20160225,195300,698.2500000,698.2500000,698.2500000,698.2500000,250
US2.GOOG,1,20160225,195600,698.7600000,698.7600000,698.7600000,698.7600000,100
US2.GOOG,1,20160225,195700,699.2800000,699.2800000,699.2600000,699.2600000,300
US2.GOOG,1,20160225,195900,699.0100000,699.1500000,698.6100000,698.9900000,701
US2.GOOG,1,20160225,200100,698.3600000,698.3600000,698.3600000,698.3600000,100
US2.GOOG,1,20160225,200400,699.0100000,699.0100000,699.0100000,699.0100000,200
US2.GOOG,1,20160225,200600,698.2600000,698.2600000,698.2100000,698.2100000,200
US2.GOOG,1,20160225,200700,698.8600000,698.8600000,698.8600000,698.8600000,100
US2.GOOG,1,20160225,200800,698.5300000,698.5300000,698.5300000,698.5300000,300
US2.GOOG,1,20160225,201000,698.4700000,698.4700000,698.4100000,698.4100000,400
US2.GOOG,1,20160225,201400,698.5200000,698.5200000,698.5200000,698.5200000,200
US2.GOOG,1,20160225,201700,699.6300000,699.6300000,699.6300000,699.6300000,100
US2.GOOG,1,20160225,201800,699.3400000,699.3400000,699.2800000,699.2800000,250
